flip_angle_deg,refocusing_angle_deg,tr_ms,te_ms,bandwidth_khz,sequence_factor,max_relative_sar,mean_relative_sar,artifact_risk_proxy,snr_preservation_proxy,sar_rank_proxy,artifact_control_proxy,optimization_score
60.0,150.0,3500.0,10.0,200.0,0.55,0.0001909692509798333,8.013354818103835e-05,0.8333333333333334,0.7888106377466154,0.8787477913951407,0.5454545454545454,0.7684433338154343
60.0,110.0,3500.0,15.0,200.0,0.55,0.00010269902850268409,4.3094041757285595e-05,1.25,0.7888106377466154,0.9347932562654534,0.4444444444444444,0.7684112677545498
80.0,130.0,3500.0,15.0,200.0,0.7,0.0003245491534471512,0.00013618565571960062,1.25,1.0517475169954873,0.7939338527853941,0.4444444444444444,0.7683813448645385
80.0,130.0,5000.0,15.0,200.0,1.0,0.0003245491534471512,0.00013618565571960062,1.25,1.1111111111111112,0.7939338527853941,0.4444444444444444,0.7683813448645385
80.0,180.0,5000.0,10.0,500.0,0.45,0.0002799956710077822,0.00011749035911634564,0.33333333333333337,0.7027283689263065,0.8222222046071095,0.7499999999999999,0.7683185027510913
60.0,150.0,4200.0,8.0,500.0,0.45,0.00013020630285609514,5.4636504501104355e-05,0.26666666666666666,0.5270462766947298,0.9173280480948948,0.7894736842105263,0.7682799257037531
70.0,150.0,5000.0,12.0,320.0,0.7,0.00023157433315645903,9.717203647596762e-05,0.625,0.7686091535131477,0.8529664004054294,0.6153846153846154,0.7682637800825414
70.0,130.0,4200.0,15.0,200.0,1.0,0.00029581302078440785,0.00012412754585966468,1.25,0.9722222222222222,0.8121793003576661,0.4444444444444444,0.7682584629387275
60.0,110.0,5000.0,8.0,500.0,1.0,0.00013070784916635603,5.484696157509461e-05,0.26666666666666666,0.5270462766947298,0.917009599884163,0.7894736842105263,0.7681366240089238
80.0,110.0,2500.0,15.0,200.0,0.45,0.00020913255866616964,8.775513560976833e-05,1.25,0.8888888888888888,0.867215364218439,0.4444444444444444,0.7680246916760753
60.0,120.0,5000.0,15.0,320.0,0.45,6.999891775194556e-05,2.937258977908641e-05,0.78125,0.6588078458684123,0.9555555511517774,0.5614035087719298,0.7679932289718059
60.0,110.0,4200.0,15.0,320.0,0.45,7.002206257311627e-05,2.9382297725533135e-05,0.78125,0.6588078458684123,0.9555408617991354,0.5614035087719298,0.767986618763117
90.0,130.0,4200.0,12.0,500.0,0.7,0.00034229792072437704,0.00014363331138156354,0.4,0.7905694150420949,0.7826646064030759,0.7142857142857143,0.7679413259654412
60.0,130.0,3500.0,10.0,320.0,0.45,0.00011735929001588374,4.9245707486988977e-05,0.5208333333333334,0.6236095644623235,0.9254850068086815,0.6575342465753424,0.7679346840464394
70.0,180.0,4200.0,8.0,320.0,0.55,0.0003119164612144232,0.00013088480045553297,0.41666666666666663,0.7686091535131477,0.8019547182387847,0.7058823529411765,0.7679329574966915
70.0,150.0,3500.0,10.0,200.0,0.7,0.0003308204759377986,0.00013881719496566802,0.8333333333333334,0.9202790773710514,0.7899520005791849,0.5454545454545454,0.767925759835585
80.0,120.0,3500.0,8.0,500.0,0.7,0.0002765389217529446,0.00011603984603425488,0.26666666666666666,0.6651835354264785,0.8244170146312008,0.7894736842105263,0.7679111382646155
90.0,150.0,5000.0,15.0,500.0,0.55,0.0003007765917573124,0.00012621033238247037,0.5,0.7905694150420949,0.8090277805301391,0.6666666666666666,0.7678999924178577
70.0,120.0,5000.0,15.0,500.0,0.55,0.0001164488130598329,4.8863657866604626e-05,0.5,0.6148873228105182,0.9260630962770724,0.6666666666666666,0.7678612568345047
70.0,110.0,4200.0,15.0,500.0,0.55,0.00011648731742752716,4.887981413048692e-05,0.5,0.6148873228105182,0.9260386498033669,0.6666666666666666,0.7678502559213372
90.0,120.0,4200.0,15.0,320.0,1.0,0.00041666021570563316,0.0001748368376865983,0.78125,0.9882117688026186,0.7354497186734376,0.5614035087719298,0.767766781236815
60.0,110.0,3500.0,8.0,500.0,0.55,0.00010269902850268409,4.3094041757285595e-05,0.26666666666666666,0.4988876515698588,0.9347932562654534,0.7894736842105263,0.7676916818430433
60.0,130.0,4200.0,10.0,500.0,0.45,9.779940592125058e-05,4.103808896616101e-05,0.33333333333333337,0.5270462766947298,0.9379041732580217,0.7499999999999999,0.7676707609745287
60.0,130.0,4200.0,15.0,200.0,0.7,0.00015213241567835212,6.383702566381544e-05,1.25,0.8333333333333333,0.9034064941812439,0.4444444444444444,0.7676440334926709
60.0,120.0,5000.0,10.0,320.0,1.0,0.00015555314894299954,6.527241203002632e-05,0.5208333333333334,0.6588078458684123,0.9012345727943214,0.6575342465753424,0.7675814731618039
60.0,110.0,4200.0,10.0,320.0,1.0,0.00015560458996333182,6.52939997962676e-05,0.5208333333333334,0.6588078458684123,0.9012019077695594,0.6575342465753424,0.7675667739006611
80.0,150.0,3500.0,8.0,500.0,0.45,0.0002777734480332583,0.00011655788694042712,0.26666666666666666,0.6651835354264785,0.8236331531219221,0.7894736842105263,0.7675584005854401
80.0,130.0,3500.0,8.0,200.0,1.0,0.0004636416560970247,0.00019455095753073692,0.6666666666666666,1.0517475169954873,0.7056197582378616,0.6000000000000001,0.7675288912070378
80.0,130.0,4200.0,10.0,320.0,1.0,0.00038636804674752057,0.00016212578339036554,0.5208333333333334,0.8784104611578832,0.7546831538837757,0.6575342465753424,0.7675141192388997
80.0,150.0,4200.0,10.0,500.0,0.55,0.0002829174336511642,0.00011871637252625078,0.33333333333333337,0.7027283689263065,0.8203670910235411,0.7499999999999999,0.7674837016384854
80.0,150.0,5000.0,15.0,320.0,0.7,0.00030246443930082023,0.00012691860320046544,0.78125,0.8784104611578832,0.8079560770685845,0.5614035087719298,0.7674542502212105
60.0,110.0,5000.0,15.0,320.0,0.55,7.188931340351701e-05,3.0165829230099916e-05,0.78125,0.6588078458684123,0.9543552793858174,0.5614035087719298,0.767453106677124
60.0,130.0,4200.0,12.0,320.0,0.55,0.00011953261127928272,5.0157665100414306e-05,0.625,0.6588078458684123,0.9241050994254214,0.6153846153846154,0.7673358023481173
60.0,150.0,4200.0,8.0,200.0,1.0,0.0002893473720178008,0.00012141447223257273,0.6666666666666666,0.8333333333333333,0.8162845244100104,0.6000000000000001,0.7673280359845047
90.0,120.0,4200.0,10.0,200.0,1.0,0.00041666021570563316,0.0001748368376865983,0.8333333333333334,1.25,0.7354497186734376,0.5454545454545454,0.7673160097666832
60.0,150.0,5000.0,8.0,500.0,0.55,0.00013367847714107484,5.609348590951413e-05,0.26666666666666666,0.5270462766947298,0.9151234506737649,0.7894736842105263,0.7672878568642447
60.0,120.0,3500.0,12.0,200.0,0.7,0.00015555314894299954,6.527241203002632e-05,1.0,0.7888106377466154,0.9012345727943214,0.5,0.7671987490814293
60.0,150.0,3500.0,8.0,200.0,0.7,0.00024305177794303745,0.00010198815289186314,0.6666666666666666,0.7888106377466154,0.8456790062293205,0.6000000000000001,0.7671987441271788
90.0,130.0,5000.0,8.0,500.0,1.0,0.0004107575223315507,0.00017235999985132366,0.26666666666666666,0.7905694150420949,0.7391974880496873,0.7894736842105263,0.7671781151876194
60.0,150.0,4200.0,12.0,200.0,0.7,0.00020254314586054534,8.499012619722635e-05,1.0,0.8333333333333333,0.8713991736926746,0.5,0.7671296281617036
90.0,130.0,3500.0,12.0,320.0,0.7,0.0004107575223315507,0.00017235999985132366,0.625,0.9354143466934853,0.7391974880496873,0.6153846153846154,0.7671093274765587
80.0,120.0,4200.0,15.0,200.0,1.0,0.00032921298407018185,0.00013814267003908753,1.25,1.1111111111111112,0.7909726422325676,0.4444444444444444,0.7670488001157665
60.0,180.0,5000.0,10.0,320.0,0.45,0.0001574975613038987,6.608832336496562e-05,0.5208333333333334,0.6588078458684123,0.8999999955962218,0.6575342465753424,0.7670259134226591
60.0,150.0,3500.0,12.0,200.0,0.45,0.00015624758088961244,6.556381413247436e-05,1.0,0.7888106377466154,0.9007936445025391,0.5,0.7670003313501272
80.0,130.0,3500.0,15.0,320.0,0.55,0.00025500290212221444,0.00010700302664190531,0.78125,0.8314794192830981,0.8380908670308239,0.5614035087719298,0.7669355931417826
60.0,130.0,5000.0,10.0,500.0,0.55,0.00010040738561656326,4.213244028505869e-05,0.33333333333333337,0.5270462766947298,0.936248281095276,0.7499999999999999,0.7669256095012932
60.0,110.0,3500.0,12.0,320.0,0.45,8.402647654293105e-05,3.5258759453427047e-05,0.625,0.6236095644623235,0.9466490308561288,0.6153846153846154,0.766921087070109
60.0,150.0,5000.0,10.0,200.0,1.0,0.00024305177794303745,0.00010198815289186314,0.8333333333333334,0.8333333333333333,0.8456790062293205,0.5454545454545454,0.7669191891668306
80.0,150.0,3500.0,10.0,320.0,0.55,0.00033950089709833264,0.00014245962665881962,0.5208333333333334,0.8314794192830981,0.7844405400546967,0.6575342465753424,0.7668256304533785
70.0,120.0,2500.0,8.0,200.0,0.55,0.0002328976261196658,9.772731573320925e-05,0.6666666666666666,0.7777777777777778,0.8521261925541447,0.6000000000000001,0.7667901199826984
80.0,130.0,4200.0,15.0,500.0,0.55,0.0002125024184351787,8.916918159229681e-05,0.5,0.7027283689263065,0.865075733535132,0.6666666666666666,0.766769257435368
60.0,120.0,5000.0,12.0,500.0,0.45,6.999891775194556e-05,2.937258977908641e-05,0.4,0.5270462766947298,0.9555555511517774,0.7142857142857143,0.7666853095981474
90.0,150.0,5000.0,8.0,320.0,1.0,0.0005468665040098131,0.00022947332763578743,0.41666666666666663,0.9882117688026186,0.6527777887872233,0.7058823529411765,0.7666841238303301
60.0,110.0,4200.0,12.0,500.0,0.45,7.002206257311627e-05,2.9382297725533135e-05,0.4,0.5270462766947298,0.9555408617991354,0.7142857142857143,0.7666786993894585
60.0,120.0,5000.0,15.0,200.0,1.0,0.00015555314894299954,6.527241203002632e-05,1.25,0.8333333333333333,0.9012345727943214,0.4444444444444444,0.7666666688685557
60.0,180.0,4200.0,8.0,200.0,0.7,0.00029166211606934667,0.00012238578347023576,0.6666666666666666,0.8333333333333333,0.8148148074751844,0.6000000000000001,0.766666663363833
60.0,110.0,4200.0,15.0,200.0,1.0,0.00015560458996333182,6.52939997962676e-05,1.25,0.8333333333333333,0.9012019077695594,0.4444444444444444,0.7666519696074128
60.0,150.0,4200.0,10.0,320.0,0.55,0.00015914105460979044,6.677795317955315e-05,0.5208333333333334,0.6588078458684123,0.8989564983340067,0.6575342465753424,0.7665563396546623
70.0,130.0,4200.0,12.0,500.0,0.55,0.00016269716434180737,6.827015749877319e-05,0.4,0.6148873228105182,0.8966986041872709,0.7142857142857143,0.7665519972988559
60.0,120.0,3500.0,10.0,320.0,0.55,0.00012222032819408923,5.1285467634443194e-05,0.5208333333333334,0.6236095644623235,0.922398591337046,0.6575342465753424,0.7665457970842033
80.0,150.0,5000.0,8.0,320.0,1.0,0.00043209202704019845,0.00018131227989215404,0.41666666666666663,0.8784104611578832,0.7256515543971858,0.7058823529411765,0.7665369260613928
60.0,120.0,4200.0,10.0,500.0,0.55,0.00010185027349507436,4.273789090802893e-05,0.33333333333333337,0.5270462766947298,0.9353321576126308,0.7499999999999999,0.7665133539341028
70.0,130.0,3500.0,10.0,500.0,0.45,0.00015973903646226972,6.70288791297935e-05,0.33333333333333337,0.5820355934981687,0.8985768155874724,0.7499999999999999,0.7664702450638132
60.0,110.0,2500.0,8.0,200.0,0.45,0.00011763705697376281,4.936226105201058e-05,0.6666666666666666,0.6666666666666666,0.925308646501414,0.6000000000000001,0.7663888909256363
60.0,180.0,5000.0,10.0,200.0,0.7,0.00024499621940776706,0.00010280407150276005,0.8333333333333334,0.8333333333333333,0.8444444180217753,0.5454545454545454,0.7663636244734352
70.0,130.0,3500.0,12.0,320.0,0.55,0.00019523658556863666,8.192418317776173e-05,0.625,0.7275444918727109,0.8760383338322814,0.6153846153846154,0.7663267516324938
90.0,110.0,3500.0,10.0,200.0,1.0,0.00042013233178295195,0.00017629378999117762,0.8333333333333334,1.1832159566199232,0.7332451652900897,0.5454545454545454,0.7663239607441766
90.0,180.0,4200.0,15.0,320.0,0.45,0.00042186843347735703,0.0001770222734194249,0.78125,0.9882117688026186,0.7321428775889702,0.5614035087719298,0.7662787027488046
80.0,110.0,3500.0,15.0,200.0,1.0,0.0003319564275443554,0.0001392938575008884,1.25,1.0517475169954873,0.7892307497863947,0.4444444444444444,0.7662649485149888
60.0,150.0,4200.0,8.0,320.0,0.7,0.00020254314586054534,8.499012619722635e-05,0.41666666666666663,0.6588078458684123,0.8713991736926746,0.7058823529411765,0.7662425701575215
70.0,130.0,3500.0,15.0,200.0,0.7,0.0002484829456079751,0.00010426715016365051,1.25,0.9202790773710514,0.8422305946853267,0.4444444444444444,0.7661986019308236
70.0,150.0,4200.0,10.0,320.0,0.7,0.0002756837347988039,0.00011568099580472335,0.5208333333333334,0.7686091535131477,0.824960000482654,0.6575342465753424,0.7661983079149742
70.0,130.0,3500.0,8.0,500.0,0.55,0.00019523658556863666,8.192418317776173e-05,0.26666666666666666,0.5820355934981687,0.8760383338322814,0.7894736842105263,0.7661963493266088
80.0,120.0,2500.0,8.0,320.0,0.45,0.00024888504412956536,0.0001044358650688082,0.41666666666666663,0.7027283689263065,0.8419753076633579,0.7058823529411765,0.7661779873616972
60.0,110.0,5000.0,12.0,500.0,0.55,7.188931340351701e-05,3.0165829230099916e-05,0.4,0.5270462766947298,0.9543552793858174,0.7142857142857143,0.7661451873034655
80.0,120.0,2500.0,10.0,200.0,0.55,0.0003041928284801543,0.00012764385610353202,0.8333333333333334,0.8888888888888888,0.8068586775612616,0.5454545454545454,0.7661167079328707
60.0,180.0,5000.0,15.0,200.0,0.45,0.0001574975613038987,6.608832336496562e-05,1.25,0.8333333333333333,0.8999999955962218,0.4444444444444444,0.7661111091294108
80.0,120.0,3500.0,12.0,500.0,0.55,0.00021728058345615864,9.117417357629165e-05,0.4,0.6651835354264785,0.8620419266987597,0.7142857142857143,0.766045356213814
80.0,180.0,4200.0,15.0,200.0,0.45,0.00033332814928144217,0.00013986945850774646,1.25,1.1111111111111112,0.7883597925538628,0.4444444444444444,0.7658730177603494
90.0,180.0,4200.0,10.0,200.0,0.45,0.00042186843347735703,0.0001770222734194249,0.8333333333333334,1.25,0.7321428775889702,0.5454545454545454,0.765827931278673
90.0,120.0,5000.0,12.0,500.0,1.0,0.00034999457420781255,0.00014686293434351683,0.4,0.7905694150420949,0.7777777777777778,0.7142857142857143,0.7657422530840571
90.0,130.0,3500.0,15.0,500.0,0.45,0.00026405841344967484,0.0001108028445742093,0.5,0.7483314773547883,0.8323412611909913,0.6666666666666666,0.7657196774090492
90.0,110.0,4200.0,12.0,500.0,1.0,0.0003501102910377085,0.00014691150863654912,0.4,0.7905694150420949,0.7777042787197019,0.7142857142857143,0.7657091785079229
70.0,150.0,5000.0,8.0,500.0,0.7,0.00023157433315645903,9.717203647596762e-05,0.26666666666666666,0.6148873228105182,0.8529664004054294,0.7894736842105263,0.7656694980782301
60.0,150.0,4200.0,15.0,200.0,0.55,0.00015914105460979044,6.677795317955315e-05,1.25,0.8333333333333333,0.8989564983340067,0.4444444444444444,0.7656415353614141
90.0,150.0,5000.0,12.0,200.0,0.7,0.00038280655280686915,0.00016063133080024272,1.0,1.25,0.7569444499491672,0.5,0.7656250024771252
70.0,110.0,5000.0,15.0,500.0,0.7,0.0001245355379069224,5.225696804700419e-05,0.5,0.6148873228105182,0.9209285881566375,0.6666666666666666,0.7655507281803089
80.0,180.0,5000.0,8.0,320.0,0.7,0.0004355487762950361,0.00018276275659445673,0.41666666666666663,0.8784104611578832,0.7234567994203218,0.7058823529411765,0.765549286321804
70.0,150.0,4200.0,10.0,200.0,1.0,0.0003938339068554342,0.00016525857790838927,0.8333333333333334,0.9722222222222222,0.7499428389590279,0.5454545454545454,0.7655045805618655
90.0,120.0,4200.0,8.0,500.0,1.0,0.00041666021570563316,0.0001748368376865983,0.26666666666666666,0.7905694150420949,0.7354497186734376,0.7894736842105263,0.765491618968307
80.0,130.0,5000.0,8.0,500.0,1.0,0.0003245491534471512,0.00013618565571960062,0.26666666666666666,0.7027283689263065,0.7939338527853941,0.7894736842105263,0.7654571654839508
80.0,110.0,2500.0,10.0,320.0,0.45,0.00020913255866616964,8.775513560976833e-05,0.5208333333333334,0.7027283689263065,0.867215364218439,0.6575342465753424,0.7654489862200251
90.0,180.0,5000.0,8.0,320.0,0.7,0.0005512414500117302,0.00023130912450142205,0.41666666666666663,0.9882117688026186,0.6499999955962218,0.7058823529411765,0.7654341168943795
80.0,120.0,3500.0,15.0,500.0,0.45,0.00017777501489035785,7.459704647772014e-05,0.5,0.6651835354264785,0.8871252197595414,0.6666666666666666,0.7654280761864037
90.0,110.0,2500.0,12.0,320.0,0.45,0.00026468338910490274,0.00011106509919045493,0.625,0.7905694150420949,0.8319444367378326,0.6153846153846154,0.765391974890807
90.0,150.0,5000.0,10.0,500.0,0.7,0.00038280655280686915,0.00016063133080024272,0.33333333333333337,0.7905694150420949,0.7569444499491672,0.7499999999999999,0.7652958269897536
70.0,120.0,2500.0,10.0,200.0,0.45,0.0001905526005430147,7.995871419552714e-05,0.8333333333333334,0.7777777777777778,0.8790123373607647,0.5454545454545454,0.7652525215093138
70.0,110.0,2500.0,8.0,320.0,0.45,0.00016011710977181792,6.718753138557076e-05,0.41666666666666663,0.6148873228105183,0.8983367546286131,0.7058823529411765,0.7651883246613256
90.0,120.0,2500.0,12.0,200.0,0.55,0.0003849940258078277,0.00016154923650901765,1.0,1.0,0.755555542344221,0.5,0.7649999940548995
60.0,130.0,5000.0,12.0,320.0,0.7,0.0001277912233490497,5.3623098210664466e-05,0.625,0.6588078458684123,0.9188614601765898,0.6153846153846154,0.7649761646861429
70.0,120.0,3500.0,12.0,200.0,1.0,0.00030246443930082023,0.00012691860320046544,1.0,0.9202790773710514,0.8079560770685845,0.5,0.7646639578921784
80.0,130.0,2500.0,8.0,200.0,0.55,0.0003570040571503341,0.00014980422565713525,0.6666666666666666,0.8888888888888888,0.7733272314582662,0.6000000000000001,0.7646639208228865
80.0,130.0,4200.0,12.0,200.0,1.0,0.00038636804674752057,0.00016212578339036554,1.0,1.1111111111111112,0.7546831538837757,0.5,0.764607419247699
70.0,180.0,4200.0,10.0,200.0,0.7,0.00039698457112535834,0.00016658064851071686,0.8333333333333334,0.9722222222222222,0.7479423786761309,0.5454545454545454,0.7646043734345619
70.0,120.0,3500.0,10.0,500.0,0.55,0.00016635544307064265,6.980522448429838e-05,0.33333333333333337,0.5820355934981687,0.894375853397167,0.7499999999999999,0.7645798120781757
70.0,110.0,3500.0,15.0,200.0,1.0,0.0002541541471146047,0.00010664686851669103,1.25,0.9202790773710514,0.8386297793874468,0.4444444444444444,0.7645782350467776
60.0,130.0,5000.0,15.0,320.0,0.45,8.215150592150167e-05,3.4471995604690164e-05,0.78125,0.6588078458684123,0.9478395042156047,0.5614035087719298,0.7645210078505282
60.0,120.0,5000.0,10.0,500.0,0.7,0.00010888719407375902,4.569068914861418e-05,0.33333333333333337,0.5270462766947298,0.9308641998550805,0.7499999999999999,0.7645027729432052
60.0,110.0,4200.0,10.0,500.0,0.7,0.00010892321006394923,4.570580131257884e-05,0.33333333333333337,0.5270462766947298,0.9308413332368025,0.7499999999999999,0.7644924829649801
90.0,180.0,5000.0,12.0,500.0,0.45,0.0003543694911058992,0.00014869871665723622,0.4,0.7905694150420949,0.7750000066056673,0.7142857142857143,0.7644922560566073
80.0,150.0,4200.0,12.0,320.0,0.7,0.00036007672315463424,0.00015109356900211424,0.625,0.8784104611578832,0.7713762916611729,0.6153846153846154,0.7644886234410466
60.0,120.0,4200.0,12.0,320.0,0.7,0.00012962761684320867,5.439368396764621e-05,0.625,0.6588078458684123,0.9176954663191557,0.6153846153846154,0.7644514674502977
90.0,110.0,3500.0,12.0,320.0,1.0,0.00042013233178295195,0.00017629378999117762,0.625,0.9354143466934853,0.7332451652900897,0.6153846153846154,0.7644307822347398
60.0,150.0,5000.0,10.0,500.0,0.45,0.00010937330807792023,4.5894670620327815e-05,0.33333333333333337,0.5270462766947298,0.9305555500508328,0.7499999999999999,0.7643638805312938
70.0,120.0,3500.0,12.0,500.0,0.45,0.00013610899623017758,5.711336780223064e-05,0.4,0.5820355934981687,0.9135802401855858,0.7142857142857143,0.7642932147043928
60.0,150.0,4200.0,12.0,320.0,0.45,0.00013020630285609514,5.4636504501104355e-05,0.625,0.6588078458684123,0.9173280480948948,0.6153846153846154,0.7642861292493802
80.0,110.0,2500.0,8.0,320.0,0.55,0.0002556064573582262,0.00010725628089858219,0.41666666666666663,0.7027283689263065,0.8377076612617336,0.7058823529411765,0.7642575464809662
90.0,120.0,3500.0,8.0,320.0,1.0,0.0004999922821298242,0.00020980421686545014,0.41666666666666663,0.9354143466934853,0.6825396447930123,0.7058823529411765,0.7642377324001953
60.0,130.0,3500.0,15.0,200.0,0.45,0.00011735929001588374,4.9245707486988977e-05,1.25,0.7888106377466154,0.9254850068086815,0.4444444444444444,0.7642225554990023
80.0,130.0,3500.0,10.0,500.0,0.55,0.00025500290212221444,0.00010700302664190531,0.33333333333333337,0.6651835354264785,0.8380908670308239,0.7499999999999999,0.7641959507918143
60.0,120.0,4200.0,15.0,320.0,0.45,8.333203732036054e-05,3.4967364626936615e-05,0.78125,0.6588078458684123,0.9470899481384657,0.5614035087719298,0.7641837076158158
60.0,110.0,5000.0,12.0,320.0,1.0,0.00013070784916635603,5.484696157509461e-05,0.625,0.6588078458684123,0.917009599884163,0.6153846153846154,0.7641428275545509
80.0,120.0,4200.0,8.0,500.0,1.0,0.00032921298407018185,0.00013814267003908753,0.26666666666666666,0.7027283689263065,0.7909726422325676,0.7894736842105263,0.7641246207351791
60.0,110.0,3500.0,10.0,320.0,0.7,0.00013070784916635603,5.484696157509461e-05,0.5208333333333334,0.6236095644623235,0.917009599884163,0.6575342465753424,0.764120750930406
80.0,150.0,3500.0,15.0,200.0,0.55,0.00033950089709833264,0.00014245962665881962,1.25,1.0517475169954873,0.7844405400546967,0.4444444444444444,0.7641093541357247
80.0,110.0,3500.0,15.0,500.0,0.55,0.00018257604097016156,7.661162817385048e-05,0.5,0.6651835354264785,0.8840769024740162,0.6666666666666666,0.7640563334079175
90.0,180.0,4200.0,8.0,500.0,0.45,0.00042186843347735703,0.0001770222734194249,0.26666666666666666,0.7905694150420949,0.7321428775889702,0.7894736842105263,0.7640035404802967
70.0,110.0,2500.0,10.0,200.0,0.55,0.00019569869618862867,8.211808744817972e-05,0.8333333333333334,0.7777777777777778,0.8757449321100342,0.5454545454545454,0.7637821891464851
70.0,180.0,4200.0,15.0,200.0,0.55,0.0003119164612144232,0.00013088480045553297,1.25,0.9722222222222222,0.8019547182387847,0.4444444444444444,0.7636574009852308
90.0,150.0,3500.0,10.0,200.0,0.55,0.00042968083289451897,0.0001803004852263257,0.8333333333333334,1.1832159566199232,0.7271825278867052,0.5454545454545454,0.7635957739126537
70.0,180.0,3500.0,12.0,200.0,0.45,0.0003062452597077936,0.00012850506755057722,1.0,0.9202790773710514,0.8055555555555556,0.5,0.7635837232113154
60.0,120.0,5000.0,15.0,320.0,0.55,8.555422391509637e-05,3.589982588891871e-05,0.78125,0.6588078458684123,0.9456790161378213,0.5614035087719298,0.7635487882155257
60.0,110.0,4200.0,15.0,320.0,0.55,8.558252011425793e-05,3.591170025174506e-05,0.78125,0.6588078458684123,0.9456610487227854,0.5614035087719298,0.7635407028787595
90.0,180.0,4200.0,10.0,320.0,0.55,0.0005156170227564871,0.0002163605677196756,0.5208333333333334,0.9882117688026186,0.6726190554829372,0.6575342465753424,0.7635256672519429
60.0,130.0,3500.0,8.0,500.0,0.45,0.00011735929001588374,4.9245707486988977e-05,0.26666666666666666,0.4988876515698588,0.9254850068086815,0.7894736842105263,0.763502969587496
90.0,150.0,4200.0,12.0,500.0,0.55,0.0003580673655960709,0.00015025038737803698,0.4,0.7905694150420949,0.7726521322609605,0.7142857142857143,0.7634357126014892
70.0,130.0,5000.0,12.0,320.0,1.0,0.0002484829456079751,0.00010426715016365051,0.625,0.7686091535131477,0.8422305946853267,0.6153846153846154,0.7634326675084951
60.0,150.0,5000.0,10.0,320.0,0.7,0.00017013624892570078,7.1391710662283e-05,0.5208333333333334,0.6588078458684123,0.8919752988558015,0.6575342465753424,0.76341479988947
70.0,130.0,5000.0,12.0,500.0,0.7,0.00017393805319443345,7.29870080249384e-05,0.4,0.6148873228105182,0.8895614118759505,0.7142857142857143,0.7633402607587618
80.0,180.0,5000.0,15.0,200.0,0.55,0.0003422168956603855,0.00014359930355567485,1.25,1.1111111111111112,0.7827160645512854,0.4444444444444444,0.7633333401591895
90.0,130.0,4200.0,15.0,200.0,0.7,0.00034229792072437704,0.00014363331138156354,1.25,1.25,0.7826646064030759,0.4444444444444444,0.7633101839924952
60.0,150.0,5000.0,12.0,320.0,0.55,0.00013367847714107484,5.609348590951413e-05,0.625,0.6588078458684123,0.9151234506737649,0.6153846153846154,0.7632940604098718
70.0,110.0,3500.0,12.0,500.0,0.55,0.0001397847809130326,5.865577622898854e-05,0.4,0.5820355934981687,0.9112463808649849,0.7142857142857143,0.7632429780101224
60.0,130.0,5000.0,12.0,500.0,0.45,8.215150592150167e-05,3.4471995604690164e-05,0.4,0.5270462766947298,0.9478395042156047,0.7142857142857143,0.7632130884768697
60.0,110.0,3500.0,10.0,500.0,0.45,8.402647654293105e-05,3.5258759453427047e-05,0.33333333333333337,0.4988876515698588,0.9466490308561288,0.7499999999999999,0.7631583593562157
70.0,130.0,4200.0,15.0,500.0,0.45,0.0001331158564426005,5.585739927482791e-05,0.5,0.6148873228105182,0.9154806796562269,0.6666666666666666,0.7630991693551242
90.0,180.0,5000.0,15.0,320.0,0.55,0.0004331182863097638,0.00018174288561567664,0.78125,0.9882117688026186,0.7249999933943327,0.5614035087719298,0.7630644048612177
80.0,120.0,3500.0,8.0,320.0,1.0,0.00039505562745034695,0.0001657712273299694,0.41666666666666663,0.8314794192830981,0.7491671354488556,0.7058823529411765,0.7630396249722087
70.0,130.0,3500.0,15.0,320.0,0.45,0.00015973903646226972,6.70288791297935e-05,0.78125,0.7275444918727109,0.8985768155874724,0.5614035087719298,0.7629737917691584
80.0,180.0,4200.0,8.0,500.0,0.45,0.00033332814928144217,0.00013986945850774646,0.26666666666666666,0.7027283689263065,0.7883597925538628,0.7894736842105263,0.7629488383797618
70.0,150.0,3500.0,15.0,200.0,0.55,0.00025993038434535265,0.00010907066462095827,1.25,0.9202790773710514,0.8349622688688023,0.4444444444444444,0.7629278553133876
80.0,150.0,3500.0,10.0,200.0,0.7,0.00043209202704019845,0.00018131227989215404,0.8333333333333334,1.0517475169954873,0.7256515543971858,0.5454545454545454,0.76290683584237
80.0,150.0,5000.0,10.0,200.0,1.0,0.00043209202704019845,0.00018131227989215404,0.8333333333333334,1.1111111111111112,0.7256515543971858,0.5454545454545454,0.76290683584237
60.0,130.0,4200.0,12.0,200.0,1.0,0.00021733202447649091,9.119576134253293e-05,1.0,0.8333333333333333,0.8620092616739976,0.5,0.762904167753299
60.0,120.0,4200.0,12.0,500.0,0.45,8.333203732036054e-05,3.4967364626936615e-05,0.4,0.5270462766947298,0.9470899481384657,0.7142857142857143,0.7628757882421571
60.0,120.0,3500.0,15.0,200.0,0.55,0.00012222032819408923,5.1285467634443194e-05,1.25,0.7888106377466154,0.922398591337046,0.4444444444444444,0.7628336685367665
70.0,130.0,4200.0,10.0,500.0,0.7,0.00020706911163870245,8.688928210176528e-05,0.33333333333333337,0.6148873228105182,0.8685255102503662,0.7499999999999999,0.7628026764558202
70.0,120.0,4200.0,12.0,500.0,0.7,0.00017643759201746434,7.403583731502295e-05,0.4,0.6148873228105182,0.8879744003088986,0.7142857142857143,0.7626261055535885
